Tend f Neff Omeganurel 1/Omeganunr YPCMB YPBBN DoHx1e5 He3oHx1e5 Li7oHx1e10
1.67683 0.326531 4.61289 8.6358 68.1217 0.244341 0.245662 2.9239 1.09609 4.3783
1.67683 0.346939 4.40149 8.24005 70.561 0.243802 0.245122 2.86679 1.08884 4.48356
1.67683 0.367347 4.20133 7.86532 73.0676 0.243311 0.244628 2.8147 1.08273 4.57626
1.67683 0.387755 4.01154 7.51001 75.6453 0.242866 0.244182 2.76319 1.07592 4.68394
1.67683 0.408163 3.83126 7.17251 78.2994 0.242469 0.243783 2.71535 1.06989 4.78197
1.67683 0.428571 3.65979 6.8515 81.0351 0.242113 0.243426 2.66864 1.06385 4.88247
1.67683 0.44898 3.49655 6.54591 83.8561 0.241804 0.243116 2.6257 1.05849 4.97635
1.67683 0.469388 3.34097 6.25463 86.7682 0.241527 0.242838 2.58418 1.05309 5.06987
1.67683 0.489796 3.19248 5.97665 89.7778 0.241306 0.242616 2.54364 1.04777 5.16742
1.67683 0.510204 3.05061 5.71105 92.8913 0.241118 0.242428 2.50388 1.04272 5.26259
1.67683 0.530612 2.91494 5.45707 96.1153 0.240962 0.242271 2.47204 1.03836 5.3501
1.67683 0.55102 2.78506 5.21391 99.4579 0.240854 0.242162 2.43299 1.03336 5.45128
1.67683 0.571429 2.6606 4.98091 102.927 0.240789 0.242097 2.40091 1.029 5.54287
1.67683 0.591837 2.54123 4.75744 106.532 0.240761 0.242069 2.36841 1.02487 5.62884
1.67683 0.612245 2.42663 4.5429 110.284 0.240765 0.242074 2.34028 1.02083 5.71907
1.67683 0.632653 2.31655 4.33682 114.191 0.240806 0.242114 2.30874 1.01676 5.81277
1.67683 0.653061 2.21073 4.13871 118.267 0.24089 0.242199 2.28132 1.01303 5.9015
1.67683 0.673469 2.10887 3.94802 122.526 0.241013 0.242323 2.25264 1.00923 5.99345
1.67683 0.693878 2.0108 3.76442 126.981 0.24116 0.24247 2.22772 1.00585 6.07654
1.67683 0.714286 1.91625 3.58741 131.652 0.241354 0.242665 2.20306 1.00227 6.16857
1.67683 0.734694 1.82514 3.41685 136.55 0.241577 0.242888 2.17801 0.998876 6.26215
1.67683 0.755102 1.73718 3.25219 141.703 0.241835 0.243148 2.15429 0.995849 6.3474
1.67683 0.77551 1.65227 3.09323 147.131 0.242137 0.24345 2.13183 0.992835 6.43284
1.67683 0.795918 1.57022 2.93961 152.86 0.242466 0.243781 2.11252 0.989905 6.52024
1.67683 0.816327 1.4909 2.79112 158.92 0.242829 0.244145 2.09299 0.987044 6.60475
1.67683 0.836735 1.41417 2.64747 165.344 0.243223 0.24454 2.07142 0.9844 6.69112
1.67683 0.857143 1.33988 2.5084 172.173 0.243654 0.244973 2.05294 0.9814 6.7846
1.67683 0.877551 1.26796 2.37376 179.446 0.24411 0.245431 2.03506 0.978947 6.86884
1.67683 0.897959 1.19828 2.2433 187.217 0.244611 0.245934 2.01606 0.976357 6.9579
1.67683 0.918367 1.13072 2.11682 195.546 0.245139 0.246464 1.99697 0.973654 7.05208
1.67683 0.938776 1.0652 1.99416 204.499 0.245705 0.247031 1.98045 0.971685 7.13106
1.67683 0.959184 1.00162 1.87513 214.16 0.246302 0.247631 1.96452 0.969185 7.22358
1.67683 0.979592 0.939883 1.75956 224.626 0.246931 0.248262 1.95241 0.967562 7.29924
1.67683 1 0.879919 1.6473 236.011 0.247589 0.248922 1.93739 0.965236 7.39228
1.75751 0 10.3435 19.364 37.1762 0.259464 0.260839 4.40608 1.26334 2.68105
1.75751 0.0204082 9.73545 18.2258 38.9043 0.258054 0.259424 4.24909 1.24703 2.79963
1.75751 0.0408163 9.18024 17.1863 40.656 0.256726 0.258092 4.11017 1.23221 2.91306
1.75751 0.0612245 8.67089 16.2328 42.4343 0.255464 0.256825 3.98145 1.2185 3.0251
1.75751 0.0816327 8.20222 15.3554 44.2401 0.254272 0.255629 3.86353 1.20551 3.13468
1.75751 0.102041 7.76943 14.5452 46.0758 0.253133 0.254486 3.75067 1.1931 3.25035
1.75751 0.122449 7.36849 13.7946 47.9437 0.252065 0.253414 3.6482 1.18169 3.36016
1.75751 0.142857 6.99613 13.0975 49.845 0.251051 0.252397 3.55015 1.17054 3.47226
1.75751 0.163265 6.64928 12.4481 51.7826 0.250096 0.251438 3.46056 1.16023 3.58161
1.75751 0.183673 6.32543 11.8419 53.7585 0.249194 0.250533 3.37588 1.1503 3.69086
1.75751 0.204082 6.02237 11.2745 55.775 0.248358 0.249694 3.29536 1.14109 3.79754
1.75751 0.22449 5.73811 10.7423 57.8346 0.247559 0.248892 3.2258 1.13251 3.89753
1.75751 0.244898 5.47103 10.2423 59.9395 0.246817 0.248147 3.15481 1.12431 3.99941
1.75751 0.265306 5.21954 9.77152 62.0927 0.246124 0.247452 3.0902 1.11624 4.10247
1.75751 0.285714 4.98234 9.32744 64.2969 0.245475 0.2468 3.02237 1.10813 4.21297
1.75751 0.306122 4.75822 8.90788 66.5551 0.244884 0.246207 2.95969 1.10061 4.31676
1.75751 0.326531 4.54623 8.511 68.8695 0.244331 0.245653 2.90833 1.09399 4.41071
1.75751 0.346939 4.34517 8.13461 71.2459 0.243831 0.24515 2.85724 1.08767 4.50785
1.75751 0.367347 4.15441 7.77747 73.6857 0.243371 0.244689 2.79868 1.08082 4.61145
1.75751 0.387755 3.97313 7.43811 76.193 0.242953 0.244269 2.75274 1.07485 4.70698
1.75751 0.408163 3.80066 7.11523 78.7717 0.242584 0.243899 2.70583 1.06903 4.80007
1.75751 0.428571 3.63631 6.80754 81.4272 0.242253 0.243566 2.66394 1.06337 4.89603
1.75751 0.44898 3.47954 6.51406 84.1634 0.241961 0.243274 2.61775 1.05775 4.99455
1.75751 0.469388 3.32983 6.23378 86.9858 0.241708 0.24302 2.57854 1.05268 5.08533
1.75751 0.489796 3.18673 5.96588 89.8993 0.241501 0.242812 2.53931 1.04753 5.18032
1.75751 0.510204 3.0498 5.70953 92.9098 0.241331 0.242642 2.50453 1.04272 5.27082
1.75751 0.530612 2.91866 5.46403 96.0235 0.241209 0.242519 2.46826 1.03816 5.36178
1.75751 0.55102 2.79292 5.22864 99.2477 0.241118 0.242427 2.43418 1.03381 5.45007
1.75751 0.571429 2.67227 5.00277 102.59 0.241058 0.242367 2.4088 1.03024 5.52662
1.75751 0.591837 2.55639 4.78582 106.058 0.241042 0.242351 2.37353 1.02539 5.6288
1.75751 0.612245 2.44501 4.57732 109.661 0.241065 0.242374 2.34319 1.0217 5.71322
1.75751 0.632653 2.33791 4.37681 113.408 0.241123 0.242432 2.31504 1.0178 5.80193
1.75751 0.653061 2.23479 4.18375 117.311 0.241208 0.242518 2.28872 1.01415 5.88782
1.75751 0.673469 2.13544 3.99776 121.381 0.241342 0.242652 2.26248 1.01055 5.97338
1.75751 0.693878 2.03967 3.81846 125.631 0.241504 0.242815 2.23762 1.00713 6.05848
1.75751 0.714286 1.94729 3.64553 130.074 0.241702 0.243014 2.21219 1.00386 6.14429
1.75751 0.734694 1.85806 3.47847 134.732 0.241935 0.243248 2.18754 1.00047 6.23502
1.75751 0.755102 1.77195 3.31727 139.613 0.242202 0.243515 2.16609 0.99728 6.3229
1.75751 0.77551 1.68868 3.16139 144.745 0.242503 0.243818 2.14458 0.994397 6.40633
1.75751 0.795918 1.60816 3.01063 150.148 0.242836 0.244152 2.12128 0.991498 6.49321
1.75751 0.816327 1.53025 2.86479 155.845 0.243204 0.244521 2.10145 0.988493 6.58218
1.75751 0.836735 1.45481 2.72355 161.868 0.243601 0.24492 2.08525 0.98607 6.6594
1.75751 0.857143 1.38173 2.58675 168.247 0.244041 0.245362 2.06847 0.983669 6.74093
1.75751 0.877551 1.31091 2.45415 175.019 0.244502 0.245824 2.04767 0.98111 6.82777
1.75751 0.897959 1.24223 2.32557 182.228 0.245007 0.246331 2.02863 0.97856 6.91408
1.75751 0.918367 1.17559 2.20082 189.922 0.24553 0.246856 2.01548 0.976212 6.99636
1.75751 0.938776 1.11092 2.07976 198.153 0.246104 0.247432 1.998 0.973919 7.08492
1.75751 0.959184 1.04812 1.96218 206.994 0.246692 0.248022 1.98001 0.971471 7.17471
1.75751 0.979592 0.987097 1.84795 216.519 0.247316 0.248649 1.96677 0.969822 7.25112
1.75751 1 0.92778 1.7369 226.82 0.247974 0.249309 1.95209 0.967439 7.3439
1.84207 0 9.78604 18.3205 38.7534 0.258606 0.259978 4.26715 1.24893 2.79259
1.84207 0.0204082 9.24554 17.3086 40.4404 0.257288 0.258656 4.12837 1.23411 2.90525
1.84207 0.0408163 8.74868 16.3784 42.151 0.256036 0.257399 4.00234 1.22089 3.01262
1.84207 0.0612245 8.29024 15.5202 43.8874 0.254854 0.256213 3.88959 1.20849 3.11739
1.84207 0.0816327 7.86603 14.726 45.6508 0.253722 0.255077 3.78001 1.1966 3.22277
1.84207 0.102041 7.47224 13.9888 47.4435 0.252661 0.254013 3.67657 1.18492 3.33403
1.84207 0.122449 7.10579 13.3028 49.267 0.251654 0.253002 3.58023 1.17398 3.44308
1.84207 0.142857 6.76393 12.6628 51.1229 0.250698 0.252043 3.48892 1.16369 3.55129
1.84207 0.163265 6.44413 12.0641 53.0141 0.249799 0.25114 3.41334 1.15455 3.64895
1.84207 0.183673 6.14441 11.503 54.942 0.248951 0.250289 3.33103 1.14495 3.75732
1.84207 0.204082 5.86293 10.976 56.9087 0.248153 0.249488 3.25702 1.13633 3.85819
1.84207 0.22449 5.59808 10.4802 58.9163 0.24741 0.248742 3.18771 1.12804 3.95952
1.84207 0.244898 5.34835 10.0127 60.9677 0.246715 0.248045 3.11971 1.12018 4.05737
1.84207 0.265306 5.11253 9.57119 63.0649 0.246054 0.247382 3.05809 1.11266 4.15623
1.84207 0.285714 4.88948 9.1536 65.2106 0.245446 0.246772 2.99541 1.10494 4.26198
1.84207 0.306122 4.67819 8.75806 67.4072 0.244897 0.24622 2.94361 1.09864 4.34954
1.84207 0.326531 4.47772 8.38274 69.6582 0.244378 0.2457 2.89338 1.09213 4.44428
1.84207 0.346939 4.28734 8.02634 71.9655 0.243907 0.245227 2.83757 1.08521 4.54826
1.84207 0.367347 4.10617 7.68718 74.3339 0.243474 0.244793 2.7941 1.08 4.62739
1.84207 0.387755 3.9336 7.3641 76.7666 0.243089 0.244406 2.74398 1.07376 4.72979
1.84207 0.408163 3.76907 7.05609 79.2664 0.242737 0.244053 2.70269 1.06829 4.81625
1.84207 0.428571 3.61205 6.76213 81.837 0.242436 0.24375 2.65927 1.06268 4.91135
1.84207 0.44898 3.46196 6.48114 84.4838 0.242172 0.243485 2.6177 1.05765 4.99944
1.84207 0.469388 3.31836 6.2123 87.2113 0.241937 0.24325 2.57959 1.05245 5.09474
1.84207 0.489796 3.18088 5.95494 90.0231 0.24175 0.243062 2.54271 1.04776 5.18094
1.84207 0.510204 3.0491 5.70823 92.9257 0.240999 0.242308 2.55613 1.05285 5.0876
1.84207 0.530612 2.92269 5.47158 95.9241 0.241488 0.242799 2.47115 1.03845 5.36286
1.84207 0.55102 2.80132 5.24435 99.0246 0.241404 0.242714 2.44043 1.03461 5.44117
1.84207 0.571429 2.68466 5.02595 102.235 0.241366 0.242677 2.4068 1.03028 5.53504
1.84207 0.591837 2.57248 4.81594 105.56 0.24137 0.24268 2.38122 1.02633 5.61855
1.84207 0.612245 2.46454 4.61387 109.009 0.241398 0.242708 2.35463 1.0229 5.69484
1.84207 0.632653 2.36055 4.41919 112.591 0.241464 0.242775 2.32543 1.01905 5.78249
1.84207 0.653061 2.26029 4.2315 116.317 0.241567 0.242879 2.29805 1.01556 5.86728
1.84207 0.673469 2.16362 4.05052 120.193 0.241704 0.243016 2.26823 1.01147 5.96317
1.84207 0.693878 2.0703 3.87581 124.234 0.241874 0.243186 2.24654 1.00848 6.03989
1.84207 0.714286 1.98018 3.70711 128.45 0.24207 0.243383 2.22208 1.00495 6.12996
1.84207 0.734694 1.89315 3.54417 132.855 0.242313 0.243627 2.20027 1.00217 6.20862
1.84207 0.755102 1.80894 3.38651 137.467 0.242586 0.243901 2.17845 0.999057 6.29551
1.84207 0.77551 1.72747 3.234 142.301 0.242887 0.244203 2.16049 0.996424 6.36684
1.84207 0.795918 1.64861 3.08636 147.376 0.243228 0.244546 2.13716 0.993419 6.45813
1.84207 0.816327 1.57218 2.94328 152.717 0.243589 0.244908 2.11814 0.990631 6.53967
1.84207 0.836735 1.4982 2.80479 158.339 0.243992 0.245312 2.09886 0.988009 6.62315
1.84207 0.857143 1.42643 2.67042 164.277 0.244426 0.245748 2.07712 0.985413 6.70818
1.84207 0.877551 1.35682 2.5401 170.559 0.24488 0.246203 2.06335 0.98316 6.78585
1.84207 0.897959 1.28924 2.41359 177.221 0.245379 0.246705 2.04433 0.980705 6.87199
1.84207 0.918367 1.22364 2.29078 184.3 0.245908 0.247236 2.02918 0.978673 6.94819
1.84207 0.938776 1.1599 2.17146 191.844 0.246458 0.247787 2.01101 0.976014 7.04151
1.84207 0.959184 1.09797 2.05551 199.905 0.247045 0.248376 2.00142 0.974297 7.10908
1.84207 0.979592 1.03774 1.94275 208.545 0.247662 0.248996 1.98595 0.972168 7.19214
1.84207 1 0.979168 1.8331 217.832 0.248305 0.249641 1.96795 0.969874 7.28334
1.9307 0 9.2513 17.3194 40.4216 0.257733 0.259102 4.1345 1.23519 2.90092
1.9307 0.0204082 8.77254 16.4231 42.065 0.256502 0.257867 4.01108 1.22166 3.01211
1.9307 0.0408163 8.3295 15.5937 43.7321 0.255346 0.256706 3.89571 1.20936 3.11653
1.9307 0.0612245 7.9184 14.8241 45.4242 0.254239 0.255595 3.79495 1.19816 3.21398
1.9307 0.0816327 7.53595 14.1081 47.1424 0.253185 0.254538 3.69525 1.18687 3.32186
1.9307 0.102041 7.17911 13.44 48.8891 0.252192 0.253542 3.59831 1.17616 3.42823
1.9307 0.122449 6.84551 12.8155 50.6653 0.25125 0.252596 3.51594 1.16659 3.52527
1.9307 0.142857 6.53281 12.2301 52.4735 0.250355 0.251698 3.43558 1.1574 3.62309
1.9307 0.163265 6.23924 11.6805 54.3145 0.249518 0.250858 3.35524 1.14788 3.72946
1.9307 0.183673 5.963 11.1633 56.191 0.24872 0.250057 3.28356 1.13965 3.82278
1.9307 0.204082 5.70263 10.6759 58.1043 0.247982 0.249317 3.21338 1.1315 3.92363
1.9307 0.22449 5.45677 10.2156 60.0569 0.247277 0.248609 3.15366 1.12405 4.0126
1.9307 0.244898 5.22432 9.78047 62.0501 0.24663 0.24796 3.09043 1.11642 4.1131
1.9307 0.265306 5.0041 9.36819 64.0871 0.246019 0.247347 3.03329 1.10965 4.20095
1.9307 0.285714 4.79504 8.97681 66.1714 0.245453 0.246778 2.97621 1.10268 4.29821
1.9307 0.306122 4.59658 8.60526 68.3029 0.244933 0.246256 2.92354 1.09613 4.39122
1.9307 0.326531 4.4078 8.25186 70.4853 0.244451 0.245773 2.87223 1.08962 4.4878
1.9307 0.346939 4.22803 7.91531 72.7212 0.244011 0.245331 2.82853 1.08408 4.56981
1.9307 0.367347 4.05666 7.59449 75.0133 0.243613 0.244932 2.77546 1.07781 4.66962
1.9307 0.387755 3.89303 7.28814 77.3659 0.243256 0.244573 2.73294 1.07242 4.75608
1.9307 0.408163 3.73664 6.99537 79.7819 0.242934 0.244251 2.69249 1.06699 4.84687
1.9307 0.428571 3.58706 6.71534 82.2643 0.24265 0.243966 2.65144 1.06195 4.93096
1.9307 0.44898 3.44387 6.44727 84.8165 0.24241 0.243725 2.61104 1.05682 5.02258
1.9307 0.469388 3.3066 6.19029 87.4438 0.242204 0.243518 2.57749 1.05255 5.10252
1.9307 0.489796 3.17492 5.94378 90.1498 0.242027 0.24334 2.54091 1.04762 5.19385
1.9307 0.510204 3.0485 5.70711 92.9394 0.241896 0.243208 2.50766 1.04327 5.27481
1.9307 0.530612 2.92702 5.47968 95.8176 0.241796 0.243108 2.47618 1.03934 5.35565
1.9307 0.55102 2.8102 5.26099 98.7897 0.24174 0.243052 2.44522 1.03489 5.44577
1.9307 0.571429 2.69775 5.05046 101.862 0.241713 0.243025 2.41365 1.03092 5.53168
1.9307 0.591837 2.58948 4.84777 105.04 0.241717 0.243028 2.38547 1.02725 5.60997
1.9307 0.612245 2.48511 4.65238 108.332 0.241761 0.243073 2.35989 1.02385 5.68609
1.9307 0.632653 2.38441 4.46386 111.745 0.241835 0.243148 2.33565 1.0203 5.76741
1.9307 0.653061 2.28725 4.28198 115.287 0.241938 0.243251 2.30462 1.01646 5.85553
1.9307 0.673469 2.19345 4.10637 118.965 0.24208 0.243393 2.28016 1.01296 5.94121
1.9307 0.693878 2.10279 3.93664 122.791 0.242258 0.243572 2.25848 1.00999 6.01405
1.9307 0.714286 2.01511 3.77249 126.777 0.242464 0.243779 2.23577 1.00686 6.09883
1.9307 0.734694 1.93026 3.61364 130.934 0.242701 0.244017 2.21289 1.00401 6.17621
1.9307 0.755102 1.84819 3.45999 135.271 0.242972 0.244288 2.19156 1.00086 6.26047
1.9307 0.77551 1.76867 3.31113 139.807 0.243273 0.24459 2.168 0.997981 6.34397
1.9307 0.795918 1.6916 3.16685 144.558 0.243601 0.24492 2.15401 0.99551 6.41429
1.9307 0.816327 1.61688 3.02696 149.54 0.243968 0.245288 2.13187 0.992555 6.50543
1.9307 0.836735 1.5444 2.89128 154.773 0.244356 0.245677 2.11276 0.990161 6.58129
1.9307 0.857143 1.47405 2.75957 160.28 0.244788 0.246112 2.09348 0.987468 6.66816
1.9307 0.877551 1.40575 2.63171 166.086 0.24523 0.246555 2.07977 0.985361 6.73867
1.9307 0.897959 1.33941 2.50751 172.218 0.245718 0.247044 2.06027 0.982873 6.82079
1.9307 0.918367 1.27494 2.38682 178.709 0.246234 0.247563 2.04674 0.980838 6.89958
1.9307 0.938776 1.21225 2.26946 185.597 0.246781 0.248112 2.03204 0.978578 6.97893
1.9307 0.959184 1.15128 2.15531 192.921 0.247353 0.248685 2.01337 0.976129 7.06811
1.9307 0.979592 1.09195 2.04423 200.731 0.247956 0.24929 1.99924 0.97425 7.14522
1.9307 1 1.0342 1.93613 209.079 0.248589 0.249925 1.98564 0.972421 7.2253
2.02359 0 8.74034 16.3628 42.1812 0.256856 0.258222 4.00514 1.22115 3.02144
2.02359 0.0204082 8.31755 15.5713 43.7792 0.255735 0.257097 3.90472 1.20995 3.11571
2.02359 0.0408163 7.92407 14.8347 45.3998 0.254645 0.256004 3.79952 1.19848 3.21942
2.02359 0.0612245 7.55685 14.1472 47.0446 0.253624 0.254979 3.70252 1.18776 3.32006
2.02359 0.0816327 7.21327 13.504 48.7154 0.252653 0.254004 3.61718 1.17796 3.41288
2.02359 0.102041 6.89123 12.9011 50.413 0.251726 0.253074 3.52802 1.16802 3.5172
2.02359 0.122449 6.58879 12.3349 52.1387 0.250851 0.252196 3.44749 1.15889 3.61328
2.02359 0.142857 6.30402 11.8018 53.8954 0.250026 0.251368 3.37788 1.1506 3.70152
2.02359 0.163265 6.03556 11.2992 55.6835 0.249248 0.250588 3.30744 1.14223 3.80048
2.02359 0.183673 5.78202 10.8245 57.505 0.248509 0.249846 3.23975 1.13423 3.89343
2.02359 0.204082 5.54215 10.3755 59.3617 0.247824 0.249158 3.17573 1.12676 3.98808
2.02359 0.22449 5.31486 9.94996 61.2556 0.247169 0.2485 3.11722 1.11988 4.07138
2.02359 0.244898 5.09926 9.54634 63.188 0.246565 0.247895 3.0592 1.11286 4.16328
2.02359 0.265306 4.89434 9.1627 65.162 0.246006 0.247333 3.00741 1.10633 4.25284
2.02359 0.285714 4.69943 8.79781 67.1786 0.245476 0.246801 2.95282 1.09957 4.34795
2.02359 0.306122 4.51381 8.45031 69.2401 0.244997 0.246321 2.90009 1.0933 4.44035
2.02359 0.326531 4.33667 8.11868 71.3507 0.244555 0.245878 2.8565 1.08765 4.5213
2.02359 0.346939 4.1676 7.80217 73.5107 0.244144 0.245465 2.8071 1.08184 4.61301
2.02359 0.367347 4.00601 7.49967 75.7235 0.243781 0.2451 2.76799 1.07648 4.69759
2.02359 0.387755 3.85147 7.21035 77.9911 0.243451 0.244769 2.72382 1.07124 4.7826
2.02359 0.408163 3.7034 6.93315 80.3182 0.243156 0.244473 2.68564 1.06637 4.86324
2.02359 0.428571 3.56147 6.66743 82.7072 0.242898 0.244214 2.64832 1.06149 4.94678
2.02359 0.44898 3.42527 6.41247 85.1615 0.242677 0.243993 2.61137 1.05672 5.03201
2.02359 0.469388 3.29453 6.1677 87.6839 0.24249 0.243805 2.57789 1.05224 5.11493
2.02359 0.489796 3.16885 5.93242 90.2793 0.242339 0.243653 2.54383 1.04805 5.19228
2.02359 0.510204 3.04799 5.70614 92.9512 0.242221 0.243535 2.51147 1.04366 5.28055
2.02359 0.530612 2.93164 5.48833 95.7045 0.242139 0.243452 2.4795 1.03959 5.36047
2.02359 0.55102 2.81957 5.27851 98.5436 0.242082 0.243395 2.44638 1.03553 5.44374
2.02359 0.571429 2.71153 5.07627 101.474 0.24207 0.243384 2.41959 1.03163 5.52372
2.02359 0.591837 2.60733 4.88118 104.5 0.242091 0.243404 2.39493 1.02824 5.59632
2.02359 0.612245 2.50671 4.69281 107.631 0.24213 0.243443 2.36304 1.02437 5.6855
2.02359 0.632653 2.40955 4.51092 110.87 0.242214 0.243528 2.34072 1.02122 5.758
2.02359 0.653061 2.31567 4.33518 114.224 0.24232 0.243634 2.31592 1.01794 5.8358
2.02359 0.673469 2.22486 4.16517 117.703 0.242471 0.243786 2.29271 1.01476 5.91525
2.02359 0.693878 2.13701 4.0007 121.314 0.242642 0.243957 2.26861 1.01137 5.99789
2.02359 0.714286 2.05191 3.84138 125.068 0.24285 0.244166 2.2449 1.00839 6.07625
2.02359 0.734694 1.96954 3.68719 128.971 0.24309 0.244407 2.22504 1.00558 6.14903
2.02359 0.755102 1.8897 3.5377 133.037 0.243347 0.244665 2.2015 1.00267 6.23323
2.02359 0.77551 1.81226 3.39274 137.277 0.243649 0.244968 2.1848 1.00026 6.29955
2.02359 0.795918 1.73714 3.25211 141.706 0.243964 0.245284 2.16399 0.997393 6.38426
2.02359 0.816327 1.66422 3.11559 146.338 0.244323 0.245645 2.14611 0.994643 6.46148
2.02359 0.836735 1.59343 2.98307 151.187 0.244698 0.246021 2.12747 0.99232 6.53862
2.02359 0.857143 1.52464 2.85429 156.275 0.245115 0.246439 2.10866 0.989513 6.62522
2.02359 0.877551 1.45781 2.72916 161.618 0.24556 0.246886 2.09443 0.987476 6.69363
2.02359 0.897959 1.3928 2.60747 167.243 0.246021 0.247349 2.08078 0.985482 6.76382
2.02359 0.918367 1.32957 2.4891 173.173 0.246527 0.247857 2.06108 0.983256 6.84436
2.02359 0.938776 1.26805 2.37392 179.437 0.247049 0.24838 2.05029 0.981189 6.91531
2.02359 0.959184 1.20816 2.2618 186.068 0.247608 0.248941 2.03323 0.979 6.99889
2.02359 0.979592 1.14982 2.15258 193.105 0.248188 0.249524 2.0198 0.977178 7.07361
2.02359 1 1.093 2.04621 200.585 0.248795 0.250132 2.00581 0.975219 7.14939
2.12095 0 8.25398 15.4523 44.0319 0.255969 0.257332 3.88453 1.20813 3.13955
2.12095 0.0204082 7.88194 14.7558 45.5816 0.254941 0.2563 3.79371 1.19767 3.23369
2.12095 0.0408163 7.53356 14.1036 47.1536 0.253948 0.255303 3.69966 1.18747 3.32897
2.12095 0.0612245 7.20703 13.4923 48.747 0.253009 0.254361 3.61595 1.17804 3.41881
2.12095 0.0816327 6.89939 12.9164 50.3683 0.252112 0.253462 3.53583 1.16886 3.51276
2.12095 0.102041 6.6099 12.3744 52.0138 0.251265 0.252611 3.45606 1.1599 3.60882
2.12095 0.122449 6.33667 11.8629 53.687 0.250458 0.251802 3.38672 1.15177 3.69715
2.12095 0.142857 6.07849 11.3796 55.3883 0.249696 0.251037 3.32 1.14395 3.78624
2.12095 0.163265 5.83404 10.9219 57.12 0.248976 0.250314 3.2568 1.1365 3.87063
2.12095 0.183673 5.60227 10.488 58.8833 0.248307 0.249643 3.19379 1.12909 3.96187
2.12095 0.204082 5.38224 10.0761 60.6796 0.247665 0.248999 3.13478 1.12188 4.05496
2.12095 0.22449 5.17303 9.68444 62.511 0.24707 0.248401 3.07893 1.11501 4.14402
2.12095 0.244898 4.9739 9.31165 64.3787 0.246509 0.247838 3.02352 1.1085 4.23069
2.12095 0.265306 4.78409 8.95631 66.285 0.245994 0.247321 2.97452 1.10262 4.31071
2.12095 0.285714 4.60298 8.61725 68.2316 0.245519 0.246845 2.92678 1.09661 4.39655
2.12095 0.306122 4.43007 8.29354 70.2194 0.245064 0.246388 2.88313 1.0912 4.47496
2.12095 0.326531 4.26465 7.98386 72.2524 0.244666 0.245989 2.84246 1.08583 4.55065
2.12095 0.346939 4.10629 7.68739 74.3323 0.244292 0.245613 2.79182 1.07997 4.65027
2.12095 0.367347 3.95453 7.40329 76.4616 0.243958 0.245278 2.75397 1.07509 4.72632
2.12095 0.387755 3.80909 7.13101 78.6409 0.243653 0.244972 2.71656 1.07019 4.80677
2.12095 0.408163 3.66945 6.86958 80.875 0.243385 0.244703 2.6776 1.06524 4.89294
2.12095 0.428571 3.53527 6.61839 83.1664 0.243156 0.244474 2.6418 1.06072 4.97281
2.12095 0.44898 3.40629 6.37692 85.5173 0.242954 0.24427 2.60765 1.05627 5.04901
2.12095 0.469388 3.28219 6.14459 87.9311 0.242786 0.244102 2.57488 1.05213 5.1244
2.12095 0.489796 3.16269 5.92088 90.4113 0.242655 0.243971 2.54244 1.0478 5.20861
2.12095 0.510204 3.04755 5.70532 92.9612 0.242557 0.243872 2.50955 1.04382 5.28613
2.12095 0.530612 2.93652 5.49746 95.5852 0.242482 0.243796 2.4835 1.04011 5.35645
2.12095 0.55102 2.82937 5.29687 98.2874 0.242441 0.243755 2.45486 1.03615 5.43932
2.12095 0.571429 2.72593 5.10321 101.072 0.242441 0.243756 2.4301 1.0329 5.50892
2.12095 0.591837 2.62595 4.91605 103.944 0.24246 0.243775 2.40339 1.02931 5.58835
2.12095 0.612245 2.52932 4.73515 106.908 0.242511 0.243826 2.37473 1.02565 5.66926
2.12095 0.632653 2.43588 4.56022 109.97 0.242593 0.243908 2.35031 1.02255 5.74163
2.12095 0.653061 2.3454 4.39083 113.136 0.24271 0.244026 2.32665 1.01921 5.81762
2.12095 0.673469 2.25781 4.22685 116.412 0.242851 0.244167 2.30353 1.01622 5.89057
2.12095 0.693878 2.17294 4.06796 119.806 0.24302 0.244337 2.28089 1.01314 5.96919
2.12095 0.714286 2.09061 3.91383 123.328 0.243221 0.244538 2.25876 1.01009 6.0443
2.12095 0.734694 2.01085 3.76451 126.979 0.243452 0.24477 2.23802 1.0072 6.12272
2.12095 0.755102 1.93341 3.61954 130.774 0.243714 0.245033 2.21523 1.00448 6.19998
2.12095 0.77551 1.85823 3.47879 134.723 0.243997 0.245317 2.19621 1.00186 6.27188
2.12095 0.795918 1.7852 3.34208 138.835 0.244311 0.245632 2.18062 0.999303 6.34475
2.12095 0.816327 1.71425 3.20926 143.123 0.244653 0.245976 2.16583 0.997243 6.4082
2.12095 0.836735 1.64528 3.08014 147.599 0.245021 0.246345 2.1477 0.994781 6.4828
2.12095 0.857143 1.57821 2.95456 152.28 0.245423 0.246749 2.12949 0.992251 6.56488
2.12095 0.877551 1.51294 2.83238 157.18 0.245845 0.247172 2.11403 0.990104 6.6337
2.12095 0.897959 1.44943 2.71348 162.318 0.246299 0.247627 2.09485 0.987618 6.71539
2.12095 0.918367 1.38758 2.5977 167.714 0.246772 0.248102 2.08073 0.985515 6.78881
2.12095 0.938776 1.32735 2.48493 173.391 0.247273 0.248605 2.06612 0.983525 6.86232
2.12095 0.959184 1.26858 2.37491 179.381 0.247804 0.249138 2.05161 0.981512 6.93638
